Namespace(batch_size=32, cuda=True, dropout=0.1, emb_dropout=0.1, clip=0.4, epochs=30, ksize=4, data='./data/lambada', emsize=500, levels=5, log_interval=100, lr=4, nhid=500, seed=1111, tied=True, optim='SGD', validseqlen=50, seq_len=100, corpus=False, power=2, save='model_WL_power2.pt')
torch.Size([32, 6782901])
Total # of words: 93216
Weight tied
| epoch   1 |   100/135658 batches | lr 4.00000 | ms/batch 167.77790 | loss 12.34 | ppl 228852.24
| epoch   7 | 117900/135658 batches | lr 4.00000 | ms/batch 104.58520 | loss  3.79 | ppl    44.20
| epoch   7 | 118000/135658 batches | lr 4.00000 | ms/batch 104.40332 | loss  3.76 | ppl    43.08
| epoch   7 | 118100/135658 batches | lr 4.00000 | ms/batch 104.38590 | loss  3.85 | ppl    46.83
| epoch   7 | 118200/135658 batches | lr 4.00000 | ms/batch 104.98434 | loss  3.85 | ppl    46.82
| epoch   7 | 118300/135658 batches | lr 4.00000 | ms/batch 104.08380 | loss  3.81 | ppl    45.36
| epoch   7 | 118400/135658 batches | lr 4.00000 | ms/batch 103.97072 | loss  3.70 | ppl    40.59
| epoch   7 | 118500/135658 batches | lr 4.00000 | ms/batch 104.50668 | loss  3.79 | ppl    44.22
| epoch   7 | 118600/135658 batches | lr 4.00000 | ms/batch 104.30949 | loss  3.84 | ppl    46.57
| epoch   7 | 118700/135658 batches | lr 4.00000 | ms/batch 104.43704 | loss  3.87 | ppl    48.13
| epoch   7 | 118800/135658 batches | lr 4.00000 | ms/batch 105.01563 | loss  3.85 | ppl    46.87
| epoch   7 | 118900/135658 batches | lr 4.00000 | ms/batch 102.13527 | loss  3.84 | ppl    46.63
| epoch   7 | 119000/135658 batches | lr 4.00000 | ms/batch 102.15996 | loss  3.84 | ppl    46.59
| epoch   7 | 119100/135658 batches | lr 4.00000 | ms/batch 104.38991 | loss  3.82 | ppl    45.38
| epoch   7 | 119200/135658 batches | lr 4.00000 | ms/batch 104.25978 | loss  3.75 | ppl    42.66
| epoch   7 | 119300/135658 batches | lr 4.00000 | ms/batch 102.98325 | loss  3.72 | ppl    41.34
| epoch   7 | 119400/135658 batches | lr 4.00000 | ms/batch 104.24716 | loss  3.76 | ppl    43.06
| epoch   7 | 119500/135658 batches | lr 4.00000 | ms/batch 104.24359 | loss  3.71 | ppl    41.00
| epoch   7 | 119600/135658 batches | lr 4.00000 | ms/batch 104.26203 | loss  3.74 | ppl    42.21
| epoch   7 | 119700/135658 batches | lr 4.00000 | ms/batch 104.14959 | loss  3.71 | ppl    40.92
| epoch   7 | 119800/135658 batches | lr 4.00000 | ms/batch 104.09012 | loss  3.75 | ppl    42.72
| epoch   7 | 119900/135658 batches | lr 4.00000 | ms/batch 104.21312 | loss  3.75 | ppl    42.69
| epoch   7 | 120000/135658 batches | lr 4.00000 | ms/batch 104.95387 | loss  3.71 | ppl    41.01
| epoch   7 | 120100/135658 batches | lr 4.00000 | ms/batch 104.26196 | loss  3.72 | ppl    41.11
| epoch   7 | 120200/135658 batches | lr 4.00000 | ms/batch 104.25811 | loss  3.74 | ppl    42.00
| epoch   7 | 120300/135658 batches | lr 4.00000 | ms/batch 104.19768 | loss  3.72 | ppl    41.09
| epoch   7 | 120400/135658 batches | lr 4.00000 | ms/batch 104.06900 | loss  3.74 | ppl    42.26
| epoch   7 | 120500/135658 batches | lr 4.00000 | ms/batch 104.01391 | loss  3.74 | ppl    42.09
| epoch   7 | 120600/135658 batches | lr 4.00000 | ms/batch 104.55121 | loss  3.75 | ppl    42.39
| epoch   7 | 120700/135658 batches | lr 4.00000 | ms/batch 103.96051 | loss  3.77 | ppl    43.52
| epoch   7 | 120800/135658 batches | lr 4.00000 | ms/batch 104.31700 | loss  3.75 | ppl    42.53
| epoch   7 | 120900/135658 batches | lr 4.00000 | ms/batch 104.51051 | loss  3.80 | ppl    44.92
| epoch   7 | 121000/135658 batches | lr 4.00000 | ms/batch 104.39820 | loss  3.79 | ppl    44.14
| epoch   7 | 121100/135658 batches | lr 4.00000 | ms/batch 104.29203 | loss  3.77 | ppl    43.59
| epoch   7 | 121200/135658 batches | lr 4.00000 | ms/batch 104.69270 | loss  3.73 | ppl    41.81
| epoch   7 | 121300/135658 batches | lr 4.00000 | ms/batch 104.64408 | loss  3.72 | ppl    41.47
| epoch   7 | 121400/135658 batches | lr 4.00000 | ms/batch 104.37439 | loss  3.72 | ppl    41.41
| epoch   7 | 121500/135658 batches | lr 4.00000 | ms/batch 104.05563 | loss  3.68 | ppl    39.74
| epoch   7 | 121600/135658 batches | lr 4.00000 | ms/batch 104.06572 | loss  3.66 | ppl    38.87
| epoch   7 | 121700/135658 batches | lr 4.00000 | ms/batch 103.97697 | loss  3.65 | ppl    38.59
| epoch   7 | 121800/135658 batches | lr 4.00000 | ms/batch 104.09968 | loss  3.67 | ppl    39.27
| epoch   7 | 121900/135658 batches | lr 4.00000 | ms/batch 104.63342 | loss  3.73 | ppl    41.78
| epoch   7 | 122000/135658 batches | lr 4.00000 | ms/batch 104.11495 | loss  3.69 | ppl    40.23
| epoch   7 | 122100/135658 batches | lr 4.00000 | ms/batch 104.04931 | loss  3.70 | ppl    40.33
| epoch   7 | 122200/135658 batches | lr 4.00000 | ms/batch 103.99789 | loss  3.78 | ppl    43.61
| epoch   7 | 122300/135658 batches | lr 4.00000 | ms/batch 104.20759 | loss  3.79 | ppl    44.06
| epoch   7 | 122400/135658 batches | lr 4.00000 | ms/batch 104.63524 | loss  3.80 | ppl    44.87
| epoch   7 | 122500/135658 batches | lr 4.00000 | ms/batch 105.98107 | loss  3.80 | ppl    44.52
| epoch   7 | 122600/135658 batches | lr 4.00000 | ms/batch 104.02721 | loss  3.73 | ppl    41.77
| epoch   7 | 122700/135658 batches | lr 4.00000 | ms/batch 104.16640 | loss  3.72 | ppl    41.15
| epoch   7 | 122800/135658 batches | lr 4.00000 | ms/batch 104.41723 | loss  3.69 | ppl    39.92
| epoch   7 | 122900/135658 batches | lr 4.00000 | ms/batch 104.07407 | loss  3.73 | ppl    41.75
| epoch   7 | 123000/135658 batches | lr 4.00000 | ms/batch 104.05436 | loss  3.76 | ppl    42.95
| epoch   7 | 123100/135658 batches | lr 4.00000 | ms/batch 104.52541 | loss  3.66 | ppl    38.97
| epoch   7 | 123200/135658 batches | lr 4.00000 | ms/batch 103.99296 | loss  3.68 | ppl    39.50
| epoch   7 | 123300/135658 batches | lr 4.00000 | ms/batch 105.25771 | loss  3.65 | ppl    38.64
| epoch   7 | 123400/135658 batches | lr 4.00000 | ms/batch 104.09454 | loss  3.62 | ppl    37.24
| epoch   7 | 123500/135658 batches | lr 4.00000 | ms/batch 103.99071 | loss  3.63 | ppl    37.74
| epoch   7 | 123600/135658 batches | lr 4.00000 | ms/batch 104.07758 | loss  3.65 | ppl    38.46
| epoch   7 | 123700/135658 batches | lr 4.00000 | ms/batch 105.11104 | loss  3.66 | ppl    38.93
| epoch   7 | 123800/135658 batches | lr 4.00000 | ms/batch 104.22145 | loss  3.58 | ppl    35.79
| epoch   7 | 123900/135658 batches | lr 4.00000 | ms/batch 104.20415 | loss  3.64 | ppl    38.11
| epoch   7 | 124000/135658 batches | lr 4.00000 | ms/batch 104.29981 | loss  3.63 | ppl    37.64
| epoch   7 | 124100/135658 batches | lr 4.00000 | ms/batch 104.30735 | loss  3.67 | ppl    39.36
| epoch   7 | 124200/135658 batches | lr 4.00000 | ms/batch 104.23393 | loss  3.66 | ppl    38.69
| epoch   7 | 124300/135658 batches | lr 4.00000 | ms/batch 105.15647 | loss  3.67 | ppl    39.27
| epoch   7 | 124400/135658 batches | lr 4.00000 | ms/batch 104.24444 | loss  3.70 | ppl    40.33
| epoch   7 | 124500/135658 batches | lr 4.00000 | ms/batch 104.23092 | loss  3.69 | ppl    39.88
| epoch   7 | 124600/135658 batches | lr 4.00000 | ms/batch 104.28105 | loss  3.69 | ppl    39.85
| epoch   7 | 124700/135658 batches | lr 4.00000 | ms/batch 104.27197 | loss  3.69 | ppl    40.21
| epoch   7 | 124800/135658 batches | lr 4.00000 | ms/batch 104.55961 | loss  3.79 | ppl    44.13
| epoch   7 | 124900/135658 batches | lr 4.00000 | ms/batch 104.65043 | loss  3.73 | ppl    41.61
| epoch   7 | 125000/135658 batches | lr 4.00000 | ms/batch 104.15137 | loss  3.75 | ppl    42.65
| epoch   7 | 125100/135658 batches | lr 4.00000 | ms/batch 104.02519 | loss  3.75 | ppl    42.71
| epoch   7 | 125200/135658 batches | lr 4.00000 | ms/batch 104.07377 | loss  3.75 | ppl    42.60
| epoch   7 | 125300/135658 batches | lr 4.00000 | ms/batch 104.38475 | loss  3.71 | ppl    40.98
| epoch   7 | 125400/135658 batches | lr 4.00000 | ms/batch 104.07922 | loss  3.81 | ppl    44.98
| epoch   7 | 125500/135658 batches | lr 4.00000 | ms/batch 104.85582 | loss  3.79 | ppl    44.40
| epoch   7 | 125600/135658 batches | lr 4.00000 | ms/batch 104.23630 | loss  3.77 | ppl    43.30
| epoch   7 | 125700/135658 batches | lr 4.00000 | ms/batch 104.21805 | loss  3.75 | ppl    42.47
| epoch   7 | 125800/135658 batches | lr 4.00000 | ms/batch 104.17407 | loss  3.75 | ppl    42.41
| epoch   7 | 125900/135658 batches | lr 4.00000 | ms/batch 104.58211 | loss  3.72 | ppl    41.09
| epoch   7 | 126000/135658 batches | lr 4.00000 | ms/batch 104.51165 | loss  3.74 | ppl    41.91
| epoch   7 | 126100/135658 batches | lr 4.00000 | ms/batch 104.97938 | loss  3.76 | ppl    42.88
| epoch   7 | 126200/135658 batches | lr 4.00000 | ms/batch 103.96643 | loss  3.73 | ppl    41.50
| epoch   7 | 126300/135658 batches | lr 4.00000 | ms/batch 103.94092 | loss  3.69 | ppl    39.86
| epoch   7 | 126400/135658 batches | lr 4.00000 | ms/batch 104.03935 | loss  3.67 | ppl    39.34
| epoch   7 | 126500/135658 batches | lr 4.00000 | ms/batch 104.04843 | loss  3.72 | ppl    41.28
| epoch   7 | 126600/135658 batches | lr 4.00000 | ms/batch 104.02397 | loss  3.72 | ppl    41.36
| epoch   7 | 126700/135658 batches | lr 4.00000 | ms/batch 105.07706 | loss  3.65 | ppl    38.45
| epoch   7 | 126800/135658 batches | lr 4.00000 | ms/batch 104.75455 | loss  3.63 | ppl    37.56
| epoch   7 | 126900/135658 batches | lr 4.00000 | ms/batch 104.50719 | loss  3.61 | ppl    36.78
| epoch   7 | 127000/135658 batches | lr 4.00000 | ms/batch 104.40564 | loss  3.63 | ppl    37.76
| epoch   7 | 127100/135658 batches | lr 4.00000 | ms/batch 104.81819 | loss  3.59 | ppl    36.24
| epoch   7 | 127200/135658 batches | lr 4.00000 | ms/batch 104.38201 | loss  3.60 | ppl    36.55
| epoch   7 | 127300/135658 batches | lr 4.00000 | ms/batch 105.02115 | loss  3.66 | ppl    38.67
| epoch   7 | 127400/135658 batches | lr 4.00000 | ms/batch 105.08382 | loss  3.68 | ppl    39.76
| epoch   7 | 127500/135658 batches | lr 4.00000 | ms/batch 103.97920 | loss  3.71 | ppl    40.96
| epoch   7 | 127600/135658 batches | lr 4.00000 | ms/batch 104.27078 | loss  3.68 | ppl    39.84
| epoch   7 | 127700/135658 batches | lr 4.00000 | ms/batch 104.07098 | loss  3.70 | ppl    40.59
| epoch   7 | 127800/135658 batches | lr 4.00000 | ms/batch 104.02803 | loss  3.69 | ppl    40.23
| epoch   7 | 127900/135658 batches | lr 4.00000 | ms/batch 104.55064 | loss  3.79 | ppl    44.10
| epoch   7 | 128000/135658 batches | lr 4.00000 | ms/batch 103.96956 | loss  3.81 | ppl    45.25
| epoch   7 | 128100/135658 batches | lr 4.00000 | ms/batch 103.95798 | loss  3.82 | ppl    45.79
| epoch   7 | 128200/135658 batches | lr 4.00000 | ms/batch 104.15893 | loss  3.79 | ppl    44.23
| epoch   7 | 128300/135658 batches | lr 4.00000 | ms/batch 102.31923 | loss  3.79 | ppl    44.30
| epoch   7 | 128400/135658 batches | lr 4.00000 | ms/batch 101.96599 | loss  3.76 | ppl    42.97
| epoch   7 | 128500/135658 batches | lr 4.00000 | ms/batch 102.36165 | loss  3.74 | ppl    41.94
| epoch   7 | 128600/135658 batches | lr 4.00000 | ms/batch 101.88346 | loss  3.75 | ppl    42.58
| epoch   7 | 128700/135658 batches | lr 4.00000 | ms/batch 101.91441 | loss  3.80 | ppl    44.70
| epoch   7 | 128800/135658 batches | lr 4.00000 | ms/batch 102.82194 | loss  3.81 | ppl    44.99
| epoch   7 | 128900/135658 batches | lr 4.00000 | ms/batch 104.21391 | loss  3.79 | ppl    44.48
| epoch   7 | 129000/135658 batches | lr 4.00000 | ms/batch 104.07335 | loss  3.83 | ppl    46.13
| epoch   7 | 129100/135658 batches | lr 4.00000 | ms/batch 104.84450 | loss  3.79 | ppl    44.21
| epoch   7 | 129200/135658 batches | lr 4.00000 | ms/batch 104.24046 | loss  3.72 | ppl    41.13
| epoch   7 | 129300/135658 batches | lr 4.00000 | ms/batch 104.23142 | loss  3.77 | ppl    43.35
| epoch   7 | 129400/135658 batches | lr 4.00000 | ms/batch 104.48457 | loss  3.75 | ppl    42.41
| epoch   7 | 129500/135658 batches | lr 4.00000 | ms/batch 104.09319 | loss  3.81 | ppl    45.27
| epoch   7 | 129600/135658 batches | lr 4.00000 | ms/batch 104.35315 | loss  3.74 | ppl    42.22
| epoch   7 | 129700/135658 batches | lr 4.00000 | ms/batch 105.39919 | loss  3.78 | ppl    43.64
| epoch   7 | 129800/135658 batches | lr 4.00000 | ms/batch 104.31628 | loss  3.69 | ppl    39.96
| epoch   7 | 129900/135658 batches | lr 4.00000 | ms/batch 104.51616 | loss  3.72 | ppl    41.28
| epoch   7 | 130000/135658 batches | lr 4.00000 | ms/batch 104.58074 | loss  3.73 | ppl    41.72
| epoch   7 | 130100/135658 batches | lr 4.00000 | ms/batch 104.71468 | loss  3.73 | ppl    41.56
| epoch   7 | 130200/135658 batches | lr 4.00000 | ms/batch 104.56485 | loss  3.75 | ppl    42.41
| epoch   7 | 130300/135658 batches | lr 4.00000 | ms/batch 104.82894 | loss  3.70 | ppl    40.50
| epoch   7 | 130400/135658 batches | lr 4.00000 | ms/batch 104.29611 | loss  3.75 | ppl    42.71
| epoch   7 | 130500/135658 batches | lr 4.00000 | ms/batch 104.19046 | loss  3.76 | ppl    42.91
| epoch   7 | 130600/135658 batches | lr 4.00000 | ms/batch 104.37935 | loss  3.74 | ppl    41.92
| epoch   7 | 130700/135658 batches | lr 4.00000 | ms/batch 104.57517 | loss  3.73 | ppl    41.73
| epoch   7 | 130800/135658 batches | lr 4.00000 | ms/batch 105.20680 | loss  3.70 | ppl    40.41
| epoch   7 | 130900/135658 batches | lr 4.00000 | ms/batch 104.59248 | loss  3.70 | ppl    40.62
| epoch   7 | 131000/135658 batches | lr 4.00000 | ms/batch 104.29505 | loss  3.69 | ppl    39.89
| epoch   7 | 131100/135658 batches | lr 4.00000 | ms/batch 104.24295 | loss  3.73 | ppl    41.51
| epoch   7 | 131200/135658 batches | lr 4.00000 | ms/batch 104.29621 | loss  3.71 | ppl    40.75
| epoch   7 | 131300/135658 batches | lr 4.00000 | ms/batch 104.31888 | loss  3.71 | ppl    40.77
| epoch   7 | 131400/135658 batches | lr 4.00000 | ms/batch 104.06202 | loss  3.76 | ppl    42.84
| epoch   7 | 131500/135658 batches | lr 4.00000 | ms/batch 101.91634 | loss  3.71 | ppl    40.91
| epoch   7 | 131600/135658 batches | lr 4.00000 | ms/batch 104.41853 | loss  3.77 | ppl    43.42
| epoch   7 | 131700/135658 batches | lr 4.00000 | ms/batch 104.01466 | loss  3.69 | ppl    40.09
| epoch   7 | 131800/135658 batches | lr 4.00000 | ms/batch 104.36552 | loss  3.71 | ppl    40.94
| epoch   7 | 131900/135658 batches | lr 4.00000 | ms/batch 104.97030 | loss  3.72 | ppl    41.30
| epoch   7 | 132000/135658 batches | lr 4.00000 | ms/batch 104.48288 | loss  3.74 | ppl    42.29
| epoch   7 | 132100/135658 batches | lr 4.00000 | ms/batch 104.27338 | loss  3.75 | ppl    42.56
| epoch   7 | 132200/135658 batches | lr 4.00000 | ms/batch 104.55638 | loss  3.78 | ppl    43.75
| epoch   7 | 132300/135658 batches | lr 4.00000 | ms/batch 103.97745 | loss  3.78 | ppl    43.78
| epoch   7 | 132400/135658 batches | lr 4.00000 | ms/batch 104.05089 | loss  3.71 | ppl    41.05
| epoch   7 | 132500/135658 batches | lr 4.00000 | ms/batch 104.16393 | loss  3.69 | ppl    40.02
| epoch   7 | 132600/135658 batches | lr 4.00000 | ms/batch 104.40896 | loss  3.69 | ppl    40.11
| epoch   7 | 132700/135658 batches | lr 4.00000 | ms/batch 104.16205 | loss  3.70 | ppl    40.61
| epoch   7 | 132800/135658 batches | lr 4.00000 | ms/batch 105.26177 | loss  3.73 | ppl    41.59
| epoch   7 | 132900/135658 batches | lr 4.00000 | ms/batch 104.08274 | loss  3.69 | ppl    39.94
| epoch   7 | 133000/135658 batches | lr 4.00000 | ms/batch 104.08364 | loss  3.64 | ppl    38.28
| epoch   7 | 133100/135658 batches | lr 4.00000 | ms/batch 103.94714 | loss  3.60 | ppl    36.43
| epoch   7 | 133200/135658 batches | lr 4.00000 | ms/batch 103.96643 | loss  3.61 | ppl    37.09
| epoch   7 | 133300/135658 batches | lr 4.00000 | ms/batch 104.03530 | loss  3.62 | ppl    37.18
| epoch   7 | 133400/135658 batches | lr 4.00000 | ms/batch 104.46384 | loss  3.65 | ppl    38.42
| epoch   7 | 133500/135658 batches | lr 4.00000 | ms/batch 104.10007 | loss  3.69 | ppl    40.08
| epoch   7 | 133600/135658 batches | lr 4.00000 | ms/batch 104.06068 | loss  3.75 | ppl    42.58
| epoch   7 | 133700/135658 batches | lr 4.00000 | ms/batch 104.01617 | loss  3.72 | ppl    41.30
| epoch   7 | 133800/135658 batches | lr 4.00000 | ms/batch 104.42756 | loss  3.66 | ppl    38.72
| epoch   7 | 133900/135658 batches | lr 4.00000 | ms/batch 104.24328 | loss  3.69 | ppl    39.96
| epoch   7 | 134000/135658 batches | lr 4.00000 | ms/batch 104.97756 | loss  3.71 | ppl    40.76
| epoch   7 | 134100/135658 batches | lr 4.00000 | ms/batch 104.68787 | loss  3.69 | ppl    40.02
| epoch   7 | 134200/135658 batches | lr 4.00000 | ms/batch 104.80640 | loss  3.68 | ppl    39.74
| epoch   7 | 134300/135658 batches | lr 4.00000 | ms/batch 104.41874 | loss  3.75 | ppl    42.43
| epoch   7 | 134400/135658 batches | lr 4.00000 | ms/batch 104.18684 | loss  3.74 | ppl    42.28
| epoch   7 | 134500/135658 batches | lr 4.00000 | ms/batch 104.24698 | loss  3.77 | ppl    43.35
| epoch   7 | 134600/135658 batches | lr 4.00000 | ms/batch 105.18507 | loss  3.75 | ppl    42.32
| epoch   7 | 134700/135658 batches | lr 4.00000 | ms/batch 104.31125 | loss  3.80 | ppl    44.56
| epoch   7 | 134800/135658 batches | lr 4.00000 | ms/batch 104.24903 | loss  3.77 | ppl    43.41
| epoch   7 | 134900/135658 batches | lr 4.00000 | ms/batch 104.75930 | loss  3.81 | ppl    45.12
| epoch   7 | 135000/135658 batches | lr 4.00000 | ms/batch 104.21233 | loss  3.80 | ppl    44.84
| epoch   7 | 135100/135658 batches | lr 4.00000 | ms/batch 103.97340 | loss  3.79 | ppl    44.28
| epoch   7 | 135200/135658 batches | lr 4.00000 | ms/batch 104.66666 | loss  3.78 | ppl    43.89
| epoch   7 | 135300/135658 batches | lr 4.00000 | ms/batch 104.35401 | loss  3.76 | ppl    42.76
| epoch   7 | 135400/135658 batches | lr 4.00000 | ms/batch 104.03229 | loss  3.78 | ppl    43.77
| epoch   7 | 135500/135658 batches | lr 4.00000 | ms/batch 104.04771 | loss  3.77 | ppl    43.29
| epoch   7 | 135600/135658 batches | lr 4.00000 | ms/batch 104.00512 | loss  3.76 | ppl    42.90
-----------------------------------------------------------------------------------------
| end of epoch   7 | time: 14181.30s | valid loss 180.75 | valid ppl 3157319460024760426149778726289521239202474535117656312569413193205200390717440.00
| end of epoch   7 | time: 14181.30s | test loss 182.73 | test ppl 22850679013279252340987570987304326768560266180166000863169344634842998051438592.00
-----------------------------------------------------------------------------------------
| epoch   8 |   100/135658 batches | lr 4.00000 | ms/batch 105.02870 | loss  3.87 | ppl    47.82
| epoch   8 |   200/135658 batches | lr 4.00000 | ms/batch 104.06741 | loss  3.79 | ppl    44.36
| epoch   8 |   300/135658 batches | lr 4.00000 | ms/batch 104.38961 | loss  3.81 | ppl    45.18
| epoch   8 |   400/135658 batches | lr 4.00000 | ms/batch 104.64046 | loss  3.75 | ppl    42.41
| epoch   8 |   500/135658 batches | lr 4.00000 | ms/batch 104.95998 | loss  3.72 | ppl    41.40
| epoch   8 |   600/135658 batches | lr 4.00000 | ms/batch 104.43471 | loss  3.77 | ppl    43.45
| epoch   8 |   700/135658 batches | lr 4.00000 | ms/batch 104.54312 | loss  3.70 | ppl    40.29
| epoch   8 |   800/135658 batches | lr 4.00000 | ms/batch 104.59246 | loss  3.74 | ppl    42.22
| epoch   8 |   900/135658 batches | lr 4.00000 | ms/batch 104.36236 | loss  3.73 | ppl    41.52
| epoch   8 |  1000/135658 batches | lr 4.00000 | ms/batch 104.07356 | loss  3.69 | ppl    40.23
| epoch   8 |  1100/135658 batches | lr 4.00000 | ms/batch 104.71514 | loss  3.70 | ppl    40.52
| epoch   8 |  1200/135658 batches | lr 4.00000 | ms/batch 104.28699 | loss  3.70 | ppl    40.48
| epoch   8 |  1300/135658 batches | lr 4.00000 | ms/batch 104.29219 | loss  3.75 | ppl    42.37
| epoch   8 |  1400/135658 batches | lr 4.00000 | ms/batch 104.51342 | loss  3.71 | ppl    40.74
| epoch   8 |  1500/135658 batches | lr 4.00000 | ms/batch 104.31558 | loss  3.73 | ppl    41.50
| epoch   8 |  1600/135658 batches | lr 4.00000 | ms/batch 104.03158 | loss  3.74 | ppl    42.12
| epoch   8 |  1700/135658 batches | lr 4.00000 | ms/batch 104.73454 | loss  3.71 | ppl    40.72
| epoch   8 |  1800/135658 batches | lr 4.00000 | ms/batch 104.33441 | loss  3.71 | ppl    40.83
| epoch   8 |  1900/135658 batches | lr 4.00000 | ms/batch 104.20044 | loss  3.66 | ppl    38.68
| epoch   8 |  2000/135658 batches | lr 4.00000 | ms/batch 104.64963 | loss  3.70 | ppl    40.49
| epoch   8 |  2100/135658 batches | lr 4.00000 | ms/batch 104.83224 | loss  3.74 | ppl    42.10
| epoch   8 |  2200/135658 batches | lr 4.00000 | ms/batch 104.50432 | loss  3.73 | ppl    41.70
| epoch   8 |  2300/135658 batches | lr 4.00000 | ms/batch 104.73852 | loss  3.75 | ppl    42.72
| epoch   8 |  2400/135658 batches | lr 4.00000 | ms/batch 105.24039 | loss  3.79 | ppl    44.14
| epoch   8 |  2500/135658 batches | lr 4.00000 | ms/batch 104.06021 | loss  3.80 | ppl    44.54
| epoch   8 |  2600/135658 batches | lr 4.00000 | ms/batch 104.08903 | loss  3.79 | ppl    44.36
| epoch   8 |  2700/135658 batches | lr 4.00000 | ms/batch 104.48962 | loss  3.77 | ppl    43.30
| epoch   8 |  2800/135658 batches | lr 4.00000 | ms/batch 104.24016 | loss  3.74 | ppl    42.00
| epoch   8 |  2900/135658 batches | lr 4.00000 | ms/batch 105.14924 | loss  3.71 | ppl    40.94
| epoch   8 |  3000/135658 batches | lr 4.00000 | ms/batch 104.27909 | loss  3.74 | ppl    42.03
| epoch   8 |  3100/135658 batches | lr 4.00000 | ms/batch 104.56115 | loss  3.77 | ppl    43.17
| epoch   8 |  3200/135658 batches | lr 4.00000 | ms/batch 104.30571 | loss  3.75 | ppl    42.32
| epoch   8 |  3300/135658 batches | lr 4.00000 | ms/batch 104.41196 | loss  3.78 | ppl    43.78
| epoch   8 |  3400/135658 batches | lr 4.00000 | ms/batch 104.27022 | loss  3.81 | ppl    44.99
| epoch   8 |  3500/135658 batches | lr 4.00000 | ms/batch 104.66258 | loss  3.83 | ppl    46.24
| epoch   8 |  3600/135658 batches | lr 4.00000 | ms/batch 104.06061 | loss  3.78 | ppl    44.02
| epoch   8 |  3700/135658 batches | lr 4.00000 | ms/batch 104.11295 | loss  3.79 | ppl    44.16
| epoch   8 |  3800/135658 batches | lr 4.00000 | ms/batch 103.99199 | loss  3.80 | ppl    44.81
| epoch   8 |  3900/135658 batches | lr 4.00000 | ms/batch 104.16855 | loss  3.73 | ppl    41.54
| epoch   8 |  4000/135658 batches | lr 4.00000 | ms/batch 104.18264 | loss  3.72 | ppl    41.29
| epoch   8 |  4100/135658 batches | lr 4.00000 | ms/batch 105.78972 | loss  3.74 | ppl    42.25
| epoch   8 |  4200/135658 batches | lr 4.00000 | ms/batch 103.25064 | loss  3.70 | ppl    40.46
| epoch   8 |  4300/135658 batches | lr 4.00000 | ms/batch 101.99386 | loss  3.75 | ppl    42.50
| epoch   8 |  4400/135658 batches | lr 4.00000 | ms/batch 104.05880 | loss  3.73 | ppl    41.71
| epoch   8 |  4500/135658 batches | lr 4.00000 | ms/batch 104.03615 | loss  3.72 | ppl    41.39
| epoch   8 |  4600/135658 batches | lr 4.00000 | ms/batch 103.99378 | loss  3.71 | ppl    40.75
| epoch   8 |  4700/135658 batches | lr 4.00000 | ms/batch 104.86305 | loss  3.71 | ppl    40.93
| epoch   8 |  4800/135658 batches | lr 4.00000 | ms/batch 104.21045 | loss  3.74 | ppl    42.07
| epoch   8 |  4900/135658 batches | lr 4.00000 | ms/batch 104.28920 | loss  3.82 | ppl    45.63
| epoch   8 |  5000/135658 batches | lr 4.00000 | ms/batch 104.22936 | loss  3.81 | ppl    45.00
| epoch   8 |  5100/135658 batches | lr 4.00000 | ms/batch 102.39229 | loss  3.79 | ppl    44.37
| epoch   8 |  5200/135658 batches | lr 4.00000 | ms/batch 101.95721 | loss  3.83 | ppl    46.24
| epoch   8 |  5300/135658 batches | lr 4.00000 | ms/batch 104.44517 | loss  3.78 | ppl    43.78
| epoch   8 |  5400/135658 batches | lr 4.00000 | ms/batch 104.13726 | loss  3.76 | ppl    43.04
| epoch   8 |  5500/135658 batches | lr 4.00000 | ms/batch 104.30132 | loss  3.78 | ppl    43.85
| epoch   8 |  5600/135658 batches | lr 4.00000 | ms/batch 104.26787 | loss  3.87 | ppl    48.02
| epoch   8 |  5700/135658 batches | lr 4.00000 | ms/batch 104.30678 | loss  3.83 | ppl    45.94
| epoch   8 |  5800/135658 batches | lr 4.00000 | ms/batch 104.11155 | loss  3.75 | ppl    42.52
| epoch   8 |  5900/135658 batches | lr 4.00000 | ms/batch 104.09432 | loss  3.75 | ppl    42.53
| epoch   8 |  6000/135658 batches | lr 4.00000 | ms/batch 104.70185 | loss  3.74 | ppl    42.10
| epoch   8 |  6100/135658 batches | lr 4.00000 | ms/batch 104.29210 | loss  3.79 | ppl    44.08
| epoch   8 |  6200/135658 batches | lr 4.00000 | ms/batch 104.14170 | loss  3.84 | ppl    46.70
| epoch   8 |  6300/135658 batches | lr 4.00000 | ms/batch 104.33476 | loss  3.78 | ppl    43.86
| epoch   8 |  6400/135658 batches | lr 4.00000 | ms/batch 104.10815 | loss  3.83 | ppl    46.23
| epoch   8 |  6500/135658 batches | lr 4.00000 | ms/batch 104.00158 | loss  3.88 | ppl    48.44
| epoch   8 |  6600/135658 batches | lr 4.00000 | ms/batch 104.60074 | loss  3.86 | ppl    47.56
| epoch   8 |  6700/135658 batches | lr 4.00000 | ms/batch 103.96649 | loss  3.86 | ppl    47.24
| epoch   8 |  6800/135658 batches | lr 4.00000 | ms/batch 104.09542 | loss  3.84 | ppl    46.63
| epoch   8 |  6900/135658 batches | lr 4.00000 | ms/batch 104.05751 | loss  3.80 | ppl    44.64
